timestamp,run_id,reviewer,disposition,suggestion,reason
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,claude,rejected,Optionally re-evaluate embedded raw preflight input in diagnostics,"That would expand the persisted diagnostic schema and retain more raw evidence; the current redacted result is checksum-bound and target-binding-bound while explicitly remaining a linter, not proof of truth."
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,claude,applied,Confirm myskills discovery and add a version-manifest registration,The existing local myskills aggregator already discovers and executes MyAutoness; the clean release commit will add myautoness 1.2.0 to versions.json without absorbing unrelated dirty-worktree edits.
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,claude,rejected,Add universal code and fixtures for the legacy lesson migration prose,"Migration storage and lesson payloads are project-specific; the skill defines and pins the portable invariants, while each implementing project must test its concrete store adapter."
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,antigravity,rejected,Limit negative timezone offsets to -12:00,The contract validates ISO-style explicit offsets symmetrically through ±14:00 rather than imposing a current civil-zone policy; -12:00 is not the syntax boundary.
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,antigravity,rejected,Replace bounded recursive canonicalization with an iterative stack,Depth is deliberately capped at 100 and tested; an iterative implementation would add complexity without removing a reachable stack-risk condition.
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,antigravity,rejected,Centralize documentation assertions in declarative tables,Same non-behavioral refactor as the table proposal; direct named assertions make the normative prose being pinned obvious.
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,copilot,rejected,Extract leap-year calculation and month lengths into constants,"Leap-year logic is already a module helper and February length depends on the parsed year, so the full month-length array is not a constant."
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,copilot,rejected,Use tail-call optimization or iteration for deep canonical JSON,The normative maximum depth is 100 and enforced before recursion can threaten the call stack; JavaScript engines do not provide portable tail-call optimization.
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,copilot,rejected,Extract the ISO timestamp regex as a named constant,The pattern has one call site next to its calendar validation; extraction would add indirection without reuse or behavioral value.
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,copilot,rejected,Add JSDoc to exported validator functions,The adjacent observation-contract reference is the normative API documentation and is tested; duplicating it in comments risks drift.
2026-08-27T08:03:00Z,rev_20260827075423_tg1m,copilot,rejected,Cache normalized identifier values,Records contain only small bounded identifier lists; caching would add state and complexity without a measured hot path.
2026-09-04T13:21:45.160Z,rev_20260904131435_mf6w,codex+copilot,applied,supervise(): timed-out child reported timedOut:false (finding timeout-close-misclassified),Reproduced (repro-timeout-close.mjs exit 1 before fix); fixed with a timedOut flag read by the single close listener
2026-09-04T13:21:45.160Z,rev_20260904131435_mf6w,codex,applied,Late onend/onerror from a cancelled utterance resets the newer run (finding stale-speech-handler-resets-new-run),Reproduced with a fake speech engine (repro-stale-speech.mjs exit 1 before fix); reset now guarded by utterance identity
2026-09-04T13:21:45.160Z,rev_20260904131435_mf6w,codex,applied,Live reference redacted only when path starts with D: (finding windows-drive-specific-reference-redaction),Reproduced with a C: path; redaction now keys on any path separator and never prints the path
2026-09-04T13:21:45.160Z,rev_20260904131435_mf6w,codex,applied,Pre-index dispositions by run_id so ledger generation does not rescan the array per run,"Single Map built once; three per-run lookups switched to it; pure performance, no behavior claim"
2026-09-04T13:21:45.160Z,rev_20260904131435_mf6w,codex,"applied (as a drift self-test, not a shared module)",Export provider capabilities from one shared module instead of hand-syncing setup UI and dispatcher modality tables,"Goal accepted, mechanism changed: the dispatcher must stay a single dependency-free file, so the Setup Center self-test now parses MODALITY_SUPPORT from multi-review.mjs and fails on any drift"
2026-09-04T13:21:45.160Z,rev_20260904131435_mf6w,copilot,applied,"In supervise(), track the timeout via a flag or remove the close listener so only one listener decides timedOut",Same defect as the corroborated CRITICAL; flag approach chosen
2026-09-04T13:21:45.160Z,rev_20260904131435_mf6w,copilot,rejected,Deduplicate the killProcessTree backstop setTimeout and the killer.on(error) child.kill fallback,The layered termination chain is a protocol hard constraint (SKILL.md: never simplify it); the two paths cover distinct failures — taskkill absent vs taskkill hung
2026-09-04T13:21:45.160Z,rev_20260904131435_mf6w,copilot,rejected,Extract narrationFor per-section builders as pure functions,Pure refactor with no behavior claim; narration is already pinned by sentinel self-tests that forbid reviewer prose
2026-09-04T13:21:45.160Z,rev_20260904131435_mf6w,grok,rejected,placeholder,Reviewer returned a placeholder instead of a suggestion (summary: reading the artifact); nothing actionable
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,copilot,rejected,"readDispatcherModalities regex cannot match a plain object literal, so modalities_match_dispatcher always fails (finding modality-regex-never-matches, CRITICAL, verify_first)","Did not reproduce: the reviewer misread the capture-group close as a literal paren. Copilot own snippet matches (true), the real dispatcher matches and yields six routes, and setup-ui --self-test reports modalities_match_dispatcher=true"
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,codex,applied,Health runner still lists myautoness so the canonical four-family contract fails (finding canonical-health-family-mismatch),"Reproduced: health-contract-test failed exactly that assertion. myautoness is a real shipped skill, so the contract now names five families with the autopilot alias; myskills 1.2.0"
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,codex,applied,Track-record renderers hide a history consisting only of unattributed rows (finding unattributed-only-history-hidden),Reproduced with one reviewer-less deferred row: --stats printed No disposition history and the ledger omitted the panel. renderStats now renders when unattributed rows exist; ledger panel gated on totals.all
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,codex,applied,Dispatcher rounds precision before the verify-first threshold while the ledger uses the exact ratio (finding precision-threshold-rounding-divergence),Reproduced with 39 applied / 59 rejected: --stats showed 40% with no verify-first note while the ledger labelled the same history verify-first tier. Policy now uses precision_exact; precision stays the rounded display value
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,codex,rejected,Extract disposition aggregation and threshold policy into one shared module for dispatcher and ledger,The dispatcher is a single dependency-free file by contract; agreement between the two is now pinned by self-tests on the exact-ratio threshold instead
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,codex,rejected,Move modality declarations into a shared data-only module instead of regex-extracting dispatcher source,"Same single-file contract; the regex extraction is covered by a self-test that fails on drift, and the CRITICAL claim that it cannot match did not reproduce"
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,codex,applied,Use Map or null-prototype objects for reviewer-keyed accumulators,computeTrackRecord now builds a null-prototype record; a reviewer literally named constructor or toString becomes a row
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,copilot,rejected,Export MODALITY_SUPPORT (or a JSON snapshot) from multi-review.mjs and import it instead of regex + new Function,Would make the dispatcher a module with consumers; the drift self-test gives the same guarantee without changing the single-file contract
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,copilot,applied,Cache dispositionsByRun.get(run.run_id) in a local const instead of looking it up twice,Trivial; one runDispositions const per row
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,copilot,rejected,Rename utilityWeight / weightedFindings to more distinct names,Cosmetic rename inside the ledger rollup that a peer session is actively editing; deferred to that owner to avoid conflicting edits
2026-09-04T14:05:27.473Z,rev_20260904134630_bl2v,grok,rejected,Treat the truncated artifact as incomplete until the full prompt and diff are recovered,"The artifact was complete (input_bytes recorded and reviewed in full by codex and copilot); the truncation is grok own context budget, noted for the roadmap"
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,codex,applied,"Public CSV files serialize raw run and disposition text after scan() examined only the aggregate stats; spreadsheet formulas can trigger (finding public-csv-bypasses-scan, CRITICAL)","Reproduced the formula half with the real exporter: a reason beginning with =HYPERLINK was written raw. Cells starting with = + - @ tab or CR are now apostrophe-prefixed and every CSV row is re-scanned for local paths. The bypass half did not hold: the same sanitized runs and dispositions had already passed scan() inside the JSON export, so the CSV carried nothing the JSON did not"
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,copilot,applied,"specimen2 dereferences reports[id].report without optional chaining (finding specimen2-unguarded-report-access, CRITICAL)","The reviewer's test snippet throws, but the exporter only ever stores entries with a .report, so the crash is not reachable here; the guard is cheap and consistent with the rest of the function, so it was added. Severity disputed"
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,codex+copilot,applied,'--tier quick overrides an explicit --reviewers list that equals the default pool (finding explicit-default-reviewers-overridden),"Reproduced with applyTier on the explicit five-route list. parseArgs now records reviewersExplicit and the tier keys on provenance, not content"
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,codex,applied,"quotationKey treats any shared six-word run as a quotation, so stock rationale prose falsely corroborates (finding boilerplate-creates-false-corroboration)",Reproduced: two findings sharing only a boilerplate rationale merged. A shared run now counts only if it also occurs in the reviewed artifact
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,codex,applied,Live summary writes reviewer-controlled strings to the TTY without stripping control sequences (finding reviewer-terminal-control-injection),"Reproduced by inspection (no stripping existed). Control characters are replaced before target_file, id, sources, test_suggestion and route status reach the terminal"
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,codex,rejected,Cache shingles or build a shingle-to-group index instead of recomputing inside the grouping loop,Grouping runs over tens of findings per run; the quadratic recomputation is microseconds. Premature
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,codex,rejected,Generate the HTML and CSV bundle in a temporary sibling directory and replace atomically,The exporter is a single-writer local build step whose output is committed; git is the atomic boundary
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,codex,rejected,Replace content-based diff detection with an explicit artifact-kind option,looksLikeDiff is deterministic and self-tested; an explicit override can be added if a real misdetection is reported
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,copilot,rejected,Track minSuccess explicitness so --tier deep can distinguish unset from an explicit 0,"The parser rejects --min-success 0 (quorum_rejects_invalid_values), so the falsy default cannot misfire"
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,copilot,applied,csv() should also treat bare CR as needing quotes,Trivial; CR added to the quoting test
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,copilot,applied (superseded),Use a Set-based comparison for usingDefaultPool,The comparison was removed entirely in favour of provenance tracking (reviewersExplicit)
2026-09-04T15:44:31.291Z,rev_20260904154021_uctu,grok,rejected,Load the full artifact before judging,"Grok returned in 5 s without reading the artifact; this is the route's own context limit, recorded on the roadmap"
2026-08-27T07:34:42.176Z,rev_20260827073352_tdiz,claude,rejected,Add a machine-readable probe marker or nonce,Feature proposal outside this read-only OAuth/connectivity test; no MOMM product change was authorized.
2026-08-27T07:34:42.176Z,rev_20260827073352_tdiz,claude,rejected,Delimiter-isolate probe text from harness metadata,Dispatcher prompt-boundary redesign is outside this connection-verification task and requires a separate security review.
2026-08-27T07:34:42.176Z,rev_20260827073352_tdiz,claude,rejected,Add governor-side response conformance tests,Test-suite enhancement is outside this read-only health check; no source changes were requested.
2026-08-27T07:34:42.176Z,rev_20260827073352_tdiz,claude,rejected,Add a second probe containing a known trivial defect,Connectivity was established with the disclosed harmless probe; expanding the product probe design is out of scope.
2026-08-27T07:34:42.176Z,rev_20260827073352_tdiz,grok,rejected,Echo a prompt checksum in heartbeat probes,Protocol feature proposal outside this authentication and connectivity test.
2026-08-27T07:34:42.176Z,rev_20260827073352_tdiz,grok,rejected,Return a reviewer model and schema fingerprint,Routing-metadata feature proposal outside this health-check request.
2026-08-27T07:34:42.176Z,rev_20260827073352_tdiz,grok,rejected,Add a cross-model nonce hash handshake,Speculative protocol redesign outside the requested connection verification.
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,copilot,rejected,FINDING imap-password-assignment: [REDACTED] literal breaks script,False positive: dispatcher input redaction artifact; real file has os.environ.get and compiles
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,copilot,rejected,FINDING test-password-redacted: [REDACTED] literal breaks test,False positive: same dispatcher redaction artifact; test passes against live source
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,antigravity,applied,Remove redundant html.unescape in _HTMLTextExtractor.text,Real double-unescape bug with convert_charrefs=True; &amp;lt; became <
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,antigravity,applied,Strip trailing dash from hyphen-separated secret labels,'password - x' redacted to 'password -:' cosmetic artifact
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,antigravity,rejected,"Add SQLite index on (occurred_at, severity)","Report query filters occurred_at and categories_json only; events_time_idx already covers it, severity is not a predicate"
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,copilot,rejected,Extract IMAP connection logic into separate function,IMAP4_SSL mock already gives full test coverage; structural churn with no behavioral gain
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,copilot,rejected,Convert ISSUE_RULES tuples to dataclass/NamedTuple,"Pure style; tuple form is tested, local, and consistent with file conventions"
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,copilot,rejected,Replace _mail_event 7 params with dataclass,Keyword-only parameters at a single call site already give the clarity a dataclass would
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,copilot,rejected,Add type hints to FakeIMAP test mock,Test-local duck-typed mock; hints add noise and no type-checking value under mock.patch
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,copilot,rejected,Use pytest fixtures instead of setUp/tearDown,"Inapplicable: tests use tempfile context managers, no setUp/tearDown exists, and the suite is deliberately stdlib-unittest (pytest not installed)"
2026-08-27T09:00:02Z,rev_20260827085739_rpd8,grok,rejected,placeholder,"Degenerate reviewer output ('placeholder', confidence 0.5); nothing actionable"
2026-08-27T10:40:00Z,rev_20260827103424_fcfm,antigravity,applied,Include context header in embedding cache key,"Real defect: header is part of the embedded string, so body-only key serves stale vectors after a header-format change. DESIGN.md s5 key now sha256(model_id+header+chunk_text)."
2026-08-27T10:40:00Z,rev_20260827103424_fcfm,antigravity,applied,Sub-chunking fallback for monolithic code/minified blocks,"Chunker could emit oversized chunks with no boundary present. DESIGN.md s4 now specifies a terminating fallback ladder ending in a hard 1000-token split with 100-token overlap, tagged split:hard."
2026-08-27T10:40:00Z,rev_20260827103424_fcfm,antigravity,applied,Document single-writer lock for ingest vs live MCP queries,"DESIGN.md s6 adds exclusive .chatvault.lock for the write phase, read-only MCP that never takes it, and version-swap semantics."
2026-08-27T10:40:00Z,rev_20260827103424_fcfm,copilot,applied,Document redaction confidence threshold and quarantine review path,DESIGN.md s3 now specifies >=0.9 redact / 0.5-0.9 quarantine / <0.5 ignore plus an explicit per-item `chatvault quarantine review` decision.
2026-08-27T10:40:00Z,rev_20260827103424_fcfm,copilot,applied,Specify simhash distance threshold,"DESIGN.md s4 now specifies 64-bit simhash, 4x16-bit banding, Hamming <=3; also downgraded the unverified 20-40% figure to a hypothesis measured by `chatvault stats --dedupe`."
2026-08-27T10:40:00Z,rev_20260827103424_fcfm,copilot,applied,Lock in one tiktoken encoding across providers,"DESIGN.md s7 fixes o200k_base for all providers and states it is a budgeting yardstick, not a per-provider tokeniser claim; encoding recorded in table metadata."
2026-08-27T10:40:00Z,rev_20260827103424_fcfm,copilot,applied,Clarify embedding cache survival across model_id change,DESIGN.md s5 states the cache is partitioned by model_id (not invalidated) with `chatvault cache gc --model <id>`.
2026-08-27T10:40:00Z,rev_20260827103424_fcfm,copilot,applied,Document LRU size/TTL for query->ContextPack cache,"DESIGN.md s7 sets 512 MB / 10k entries, 7-day TTL, wholesale invalidation on table-version bump."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,[CRITICAL] fast-profile-seq-truncation: 1000-token chunks exceed bge-small's 512 cap,REPRODUCED with fastembed: two strings sharing a 600-token head with entirely different 600-token tails embedded to cosine 1.0000000000; model config.json confirms max_position_embeddings=512. DESIGN.md s4.0 now DERIVES body_budget from model_max_seq and aborts ingest on violation.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,codex,applied,query-cache-key-incomplete: ContextPack LRU keyed by query alone,"s7 key is now sha256(query, token_budget, encoding, canonical filters, corpus_generation, packer_version, model_id)."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,codex,applied,content-hash-is-not-message-id: identical text conflates distinct turns,"s2 identity is now (conv_id, branch_id, msg_id) from source; content_hash demoted to change-detector only."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,codex,applied,dedup-metadata-mismatch: collapse loses per-occurrence provider/project,s4.2 abandons index-time collapse entirely; every chunk keeps its own row and vector.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,codex,applied,missing-neighbour-anchor: no ordinal or msg anchors for expansion,"s6 chunks table gains chunk_ordinal, start_msg_id, end_msg_id."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,codex,applied,branch-linearization: parent_id forks not separated,s4.1 materialises root-to-leaf branches with per-branch seq; a chunk never spans two branches.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,codex,applied,tokenizer-budget-mismatch: o200k budget not owed to a Claude/Gemini caller,s7 packer re-counts the assembled pack in the CALLER's encoding with 10% headroom; MCP negotiates encoding.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,header-omitted-from-embed-cache,s5 key includes header_template_id and header with 0x00 delimiters.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,filter-after-rrf-topk: 'then filters' is not push-down,"s6 reorders to filters-first (LanceDB where + FTS query), then per-leg top-k, then RRF."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,collapse-scalar-metadata: occurrences[] vs scalar columns,Same fix as dedup-metadata-mismatch; s4.2 no-collapse.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,mixed-role-chunk-column: scalar role for a multi-role chunk,"s6 replaces scalar role with roles[], role_counts, has_tool_result."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,unsplittable-oversize-message: no fallback for a monolithic fence,s4 fallback ladder terminates in a hard split at the body budget; split_kind recorded.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,raw-plaintext-secrets: ./raw/ holds unredacted keys forever,"New s1.1: doctor refuses cloud-synced paths (verified D:/1 world is NOT under OneDrive), ACL restriction, search/backup exclusion, chatvault purge-raw as the documented default."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,stale-contextpack-lru: no generation invalidation,"s7 corpus_generation in the key, bumped by every ingest."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,ivf-pq-vs-incremental: PQ codebook not retrained incrementally,"s0/s6 drop ANN entirely for flat exact search, justified by the measured 40k-150k chunk corpus."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,tree-linearized-as-contiguous: DAG packed as a list,Same fix as branch-linearization; s4.1.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,codex,applied,Add a versioned artifact manifest for deterministic rebuilds,New s9.3: .chatvault/manifest.json pins schema/redactor/normalizer/chunker/tokenizer/model/index; ingest rebuilds only downstream stages.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,codex,applied,Use streaming parsers and bounded embedding queues,"New s9.1: streaming parsers only, bounded 256-chunk embedder queue."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,codex,applied,Define atomic per-conversation replacement and crash recovery,"New s9.2: conversation is the unit of atomicity, staging generation + swap, doctor --gc reclaims orphans."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,codex,applied-with-modification,Benchmark at both 200k and 2M chunks,New s9.4 benchmarks at the MEASURED 40k-150k plus 2x headroom. The 2M figure was disproved by counting the corpus (15.4M tokens for Claude Code); benchmarking it would gate the build on a scale that does not exist.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,Advertise the MCP consumer tokenizer on the wire,"Folded into the tokenizer-budget-mismatch fix, s7/s8."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,applied,Fallback splitter tagged with split_kind,s4 ladder + split_kind column in s6.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,deferred,Idea: graph Steiner packer over the conversation DAG,"s10: strictly better in principle, but linear expansion must be measured first to know whether the complexity buys anything. Recorded, not dropped."
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,deferred,Idea: echo-index of tool_name + files touched,s10: strong fit for a mostly-coding corpus ('how did we fix this last time' should retrieve the action). Scheduled v2 once the base index is measurable.
2026-08-27T10:55:00Z,rev_20260827103853_8wtf,grok,rejected,Idea: simhash-banded Lance shards,"Optimises an IVF nprobe scan this design no longer performs (flat search, s0) over a collapsed mass it no longer creates (s4.2). Moot on both counts."
2026-08-27T11:20:00Z,rev_20260827105641_orun,codex,applied,[CRITICAL] citations-not-machine-identifiable,The sole-source invariant guarding against data loss was not computable from prose citations. s15.1 adds kb/<slug>.citations.jsonl with claim_id + explicit conv/episode/msg ranges; an uncited claim is now a build error.
2026-08-27T11:20:00Z,rev_20260827105641_orun,codex,applied,[CRITICAL] co-sources-can-leave-together,"s16 invariant now evaluates against a simulated post-batch citation index requiring min_live_sources (default 2) per claim_id after the WHOLE batch, not per conversation."
2026-08-27T11:20:00Z,rev_20260827105641_orun,codex,applied,[CRITICAL] tier-transition-not-crash-atomic,"s16 adds a fsynced intent journal, idempotent tombstones, staging generation, atomic pointer swap as the linearisation point, replay-forward recovery, and body removal last so the failure mode is a reclaimable orphan not a missing body."
2026-08-27T11:20:00Z,rev_20260827105641_orun,codex,applied,reviewed-field-missing-from-schema,"s15 frontmatter now carries `reviewed: false`, required, missing key read as false in code."
2026-08-27T11:20:00Z,rev_20260827105641_orun,codex,applied,non-adoption-misreported-as-rejection,Status renamed not_adopted -> absent_from_repo in s14; synthesiser is forbidden from rendering it as 'considered and dropped' without separate evidence of actual rejection.
2026-08-27T11:20:00Z,rev_20260827105641_orun,codex,applied,cluster-links-lack-run-identity,"s13.3 adds immutable run_id + persisted membership snapshot; references are (run_id, cluster_id)."
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,unstable-cluster-identity,s13.3 pins stable identity to a content hash of the medoid's active-branch chunks with merged_from/split_into lineage; UMAP seeded and recorded in the manifest.
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,navigational-view-vs-deleted,s15 rule 1 resolved: notes are materialised views regenerated on tier change; a departed source's citation is rewritten to its tombstone and the claim demoted to unverifiable_source; dangling conv_id is a build error.
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,grounding-used-as-verdict,"s14 restricts grounding to ranking only; it may not decide meaning or by itself move material to 'tried and dropped'. Assignments now record repo identity, commit SHA, path and match strategy."
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,reviewed-flag-omitted-from-schema,Same fix as codex's reviewed-field finding.
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,label-sample-exceeds-min-cluster,"s13.3 caps the labelling sample at min(5, cluster_size-1) in-cluster members, so a floor-sized cluster is not named from outsiders."
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,untrusted-cwd-as-repo-root,"s14 treats cwd as untrusted: canonicalise, allowlist of repo roots, .git required, repo identity pinned by first-commit SHA, downgrade to ungrounded on identity change, git read-only with no hooks/submodules/network."
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,archive-step-vs-recall-gate,"s16 states the gate measures the corpus as a retriever sees it, with unreviewed notes excluded - the conservative reading."
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,superseded-dropped-from-kb-histogram,s15 grounding histogram now carries all four statuses including superseded.
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,[NITPICK] empty-active-branch-centroid,"s13.1 falls back to unweighted mean over all chunks, then vector:null + unclusterable + never-retirable. Zero vector explicitly rejected as it sits at a spurious fixed distance from everything."
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,Re-L2-normalize conversation vectors after weighted mean,"s13.1: without it, cosine UMAP over unnormalised averages counts episode length twice."
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,Clamp UMAP n_neighbors and HDBSCAN min_cluster_size for small corpora,"s13.2 clamps to min(15, n-1) and min(4, n) so a small provider export degrades instead of throwing."
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,applied,Replace 'any recall drop rejects' with a paired statistical test,"s16 gate is now McNemar + bootstrap CI on recall@10 delta, run against a SHADOW index, plus a shadow query set built from KB claim sentences. Inconclusive counts as rejection."
2026-08-27T11:20:00Z,rev_20260827105641_orun,codex,applied,"Record commit SHA, file path and match strategy per grounding status",Folded into the s14 grounding rewrite; assignments are auditable and recomputable.
2026-08-27T11:20:00Z,rev_20260827105641_orun,antigravity,applied,Use DBCV instead of Euclidean silhouette for HDBSCAN,s13.2: silhouette penalises non-globular density clusters and would suppress good clusters as low_confidence.
2026-08-27T11:20:00Z,rev_20260827105641_orun,antigravity,applied,Define incremental clustering path for new ingests,"s13.2: nearest-medoid assignment within a distance floor, full re-cluster only past a 10% pending threshold or on request."
2026-08-27T11:20:00Z,rev_20260827105641_orun,antigravity,applied,Specify fallback centroid for empty/zero-token conversations,Same fix as the empty-active-branch-centroid nitpick.
2026-08-27T11:20:00Z,rev_20260827105641_orun,copilot,applied,Cluster labelling needs an LLM-unavailable fallback,"s13.3: deterministic TF-IDF-term name, flagged unlabelled."
2026-08-27T11:20:00Z,rev_20260827105641_orun,codex,deferred,Cache centroids by active-chunk content hash; grounding by repo+HEAD,"Correct optimisation, but it is a performance concern on a corpus measured at 40-150k chunks where a full recompute is minutes. Recorded for when it is measured to matter."
2026-08-27T11:20:00Z,rev_20260827105641_orun,codex,deferred,Expose HDBSCAN membership probabilities and outlier scores in the report,Genuinely useful for inspecting uncertainty; queued with the step-1 cluster report rather than the design.
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,deferred,Idea: ground against HEAD-at-conversation-time AND HEAD-now,Strong idea - the then/now pair would stop recency-supersession and repo-grounding fighting over one enum. Deferred to v2 because it doubles grounding cost before the single-tree version has been measured.
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,deferred,Idea: apply quoted diffs in an ephemeral worktree and run tests,"The would_have_worked / would_have_failed signal genuinely separates 'never shipped because wrong' from 'never shipped because distracted'. Deferred: it means executing code from chat transcripts, which needs a sandbox design of its own before it goes anywhere near this."
2026-08-27T11:20:00Z,rev_20260827105641_orun,grok,rejected,"Idea: retire by holotype, keeping one type specimen active per cluster","Superseded by a stronger guarantee already applied: the s16 batch-level survivor invariant requires min_live_sources per CLAIM, which is finer-grained than one specimen per cluster and does not depend on stable cluster membership."
2026-08-27T11:20:00Z,rev_20260827105641_orun,copilot,deferred,Specify the git matching algorithm for whitespace/refactor/partial adoption,"Legitimate and unresolved. Flagged as an open implementation question on s14 rather than answered speculatively in a design doc; normalised-token matching with a similarity floor is the likely approach, to be settled with measurement."
2026-08-27T11:20:00Z,rev_20260827105641_orun,copilot,rejected,Make the 30-day cooling period configurable,"Deliberately fixed. The cooling period exists to put time between an automated proposal and an irreversible act; a knob invites setting it to zero, which is precisely the failure it prevents. The user can always retire sooner by acting manually."
2026-08-27T11:20:00Z,rev_20260827105641_orun,copilot,applied-with-modification,Recall gate is too strict / consider threshold or stratified sampling,"Agreed the binary gate was wrong and replaced it - but with a paired significance test rather than a loosened threshold, so the gate gets MORE statistically sound rather than more permissive."
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,claude,applied,Attach inline sources to quantitative claims,Added direct primary-source links beside principal dynamic and precise figures.
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,claude,applied,Use one primary unit system,Metric now leads; imperial units are parenthetical and the maritime mile is qualified as statute.
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,claude,rejected,Date every numeric claim,The article has a global verification date and dates dynamic claims inline; dating every static dimension would add noise without improving verification.
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,claude,applied,Split breeding seabirds from other birds,"Breeding seabirds and other normally observed birds are now separate, with the official wording conflict recorded."
2026-09-02T18:10:03.6575805+01:00,rev_20260902165517_z4ze,claude,applied,Consolidate island-like cases into a table,Replaced the misleading ASCII sketch with a feature/position/current-character table.
